store_id,store_name,model_id,model_name,price_tier,successor_launch_status,units_at_risk,risk_triggers,recent_two_week_sales,prior_six_week_avg_sales,capital_at_risk,markdown_pct,markdown_cost,weeks_until_forced_action,probability_unsold_at_deadline,transfer_target,transfer_cost,hold_opportunity_cost,hold_markdown_risk_cost,hold_total_cost,recommended_action,recommended_cost,reasoning
BLR-01,MobiMart Jayanagar,M11,Samsung Galaxy A27,mid,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,1.3333333333333333,20687,0.3,6206.099999999999,6.0,0.2,,,429.65307692307687,1448.0900000000001,1877.743076923077,HOLD,1877.743076923077,"MobiMart Jayanagar, Samsung Galaxy A27, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 6,206 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 430 opportunity cost + Rs 1,448 markdown risk = Rs 1,878
RECOMMENDED: HOLD at Rs 1,878"
BLR-06,MobiMart Rajajinagar,M11,Samsung Galaxy A27,mid,confirmed,1,past peak with declining store trend; past expected lifecycle,0.5,0.6666666666666666,20687,0.3,6206.099999999999,2.0,0.8400000000000001,,,143.2176923076923,6081.978,6225.195692307692,MARKDOWN,6206.099999999999,"MobiMart Rajajinagar, Samsung Galaxy A27, 1 units at risk (past peak with declining store trend; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 6,206 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 143 opportunity cost + Rs 6,082 markdown risk = Rs 6,225
RECOMMENDED: MARKDOWN at Rs 6,206"
BLR-03,MobiMart Indiranagar,B04,Realme Note 60,budget,confirmed,3,past expected lifecycle,0.0,0.0,26358,0.28500000000000003,7512.030000000001,6.0,0.2,TUM-01,1890.9938630136987,547.4353846153846,1845.06,2392.4953846153844,TRANSFER,1890.9938630136987,"MobiMart Indiranagar, Realme Note 60, 3 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 7,512 margin lost
- Transfer: Rs 1,891; Transfer target MobiMart MG Road at Rs 613/unit plus 4-day holding cost.
- Hold: Rs 547 opportunity cost + Rs 1,845 markdown risk = Rs 2,392
RECOMMENDED: TRANSFER at Rs 1,891"
HUB-02,MobiMart Gokul Road,M10,OnePlus Nord 5,mid,confirmed,1,past peak with declining store trend; past expected lifecycle,0.5,0.6666666666666666,25610,0.3,7683.0,2.0,0.8400000000000001,,,177.3,7529.340000000001,7706.640000000001,MARKDOWN,7683.0,"MobiMart Gokul Road, OnePlus Nord 5, 1 units at risk (past peak with declining store trend; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 7,683 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 177 opportunity cost + Rs 7,529 markdown risk = Rs 7,707
RECOMMENDED: MARKDOWN at Rs 7,683"
SHI-01,MobiMart Vidya Nagar,B02,Samsung Galaxy M05,budget,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.16666666666666666,8446,0.3,2533.7999999999997,6.0,0.2,,,175.41692307692307,591.22,766.636923076923,HOLD,766.636923076923,"MobiMart Vidya Nagar, Samsung Galaxy M05, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 2,534 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 175 opportunity cost + Rs 591 markdown risk = Rs 767
RECOMMENDED: HOLD at Rs 767"
BLR-03,MobiMart Indiranagar,B03,Redmi A5,budget,confirmed,3,past expected lifecycle,0.0,0.0,22203,0.28500000000000003,6327.8550000000005,6.0,0.2,UDU-01,2428.797698630137,461.1392307692308,1554.21,2015.3492307692309,HOLD,2015.3492307692309,"MobiMart Indiranagar, Redmi A5, 3 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 6,328 margin lost
- Transfer: Rs 2,429; Transfer target MobiMart Udupi Main Road at Rs 795/unit plus 4-day holding cost.
- Hold: Rs 461 opportunity cost + Rs 1,554 markdown risk = Rs 2,015
RECOMMENDED: HOLD at Rs 2,015"
BLR-08,MobiMart Electronic City,B03,Redmi A5,budget,confirmed,2,past expected lifecycle,0.0,0.0,14802,0.28500000000000003,4218.570000000001,6.0,0.2,UDU-01,1183.1984657534247,307.42615384615385,1036.14,1343.566153846154,TRANSFER,1183.1984657534247,"MobiMart Electronic City, Redmi A5, 2 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 4,219 margin lost
- Transfer: Rs 1,183; Transfer target MobiMart Udupi Main Road at Rs 577/unit plus 4-day holding cost.
- Hold: Rs 307 opportunity cost + Rs 1,036 markdown risk = Rs 1,344
RECOMMENDED: TRANSFER at Rs 1,183"
HOS-01,MobiMart Hosur Road,M01,Samsung Galaxy A26,mid,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.16666666666666666,20460,0.3,6138.0,6.0,0.2,BLR-04,768.3594520547945,424.93846153846147,1432.2,1857.1384615384616,TRANSFER,768.3594520547945,"MobiMart Hosur Road, Samsung Galaxy A26, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 6,138 margin lost
- Transfer: Rs 768; Transfer target MobiMart Whitefield at Rs 728/unit plus 4-day holding cost.
- Hold: Rs 425 opportunity cost + Rs 1,432 markdown risk = Rs 1,857
RECOMMENDED: TRANSFER at Rs 768"
BLR-02,MobiMart Koramangala,B09,Realme C75x,budget,confirmed,3,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.16666666666666666,36255,0.3,10876.5,6.0,0.2,UDU-01,1154.5167123287672,752.9884615384615,2537.8500000000004,3290.838461538462,TRANSFER,1154.5167123287672,"MobiMart Koramangala, Realme C75x, 3 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 10,876 margin lost
- Transfer: Rs 1,155; Transfer target MobiMart Udupi Main Road at Rs 361/unit plus 4-day holding cost.
- Hold: Rs 753 opportunity cost + Rs 2,538 markdown risk = Rs 3,291
RECOMMENDED: TRANSFER at Rs 1,155"
BLR-08,MobiMart Electronic City,F07,iPhone 16 Pro,flagship,confirmed,1,past expected lifecycle,0.0,0.0,99781,0.28500000000000003,28437.585000000003,6.0,0.2,BLR-04,575.8282739726027,2072.374615384615,6984.67,9057.044615384615,TRANSFER,575.8282739726027,"MobiMart Electronic City, iPhone 16 Pro, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 28,438 margin lost
- Transfer: Rs 576; Transfer target MobiMart Whitefield at Rs 379/unit plus 4-day holding cost.
- Hold: Rs 2,072 opportunity cost + Rs 6,985 markdown risk = Rs 9,057
RECOMMENDED: TRANSFER at Rs 576"
BLR-04,MobiMart Whitefield,B04,Realme Note 60,budget,confirmed,3,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.16666666666666666,26358,0.3,7907.4,6.0,0.2,TUM-01,1398.9938630136987,547.4353846153846,1845.06,2392.4953846153844,TRANSFER,1398.9938630136987,"MobiMart Whitefield, Realme Note 60, 3 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 7,907 margin lost
- Transfer: Rs 1,399; Transfer target MobiMart MG Road at Rs 449/unit plus 4-day holding cost.
- Hold: Rs 547 opportunity cost + Rs 1,845 markdown risk = Rs 2,392
RECOMMENDED: TRANSFER at Rs 1,399"
HUB-01,MobiMart Vidya Nagar,F10,iPhone 17,flagship,confirmed,1,past expected lifecycle,0.0,0.0,66400,0.28500000000000003,18924.000000000004,6.0,0.2,BLR-04,804.9808219178083,1379.076923076923,4648.0,6027.076923076923,TRANSFER,804.9808219178083,"MobiMart Vidya Nagar, iPhone 17, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 18,924 margin lost
- Transfer: Rs 805; Transfer target MobiMart Whitefield at Rs 674/unit plus 4-day holding cost.
- Hold: Rs 1,379 opportunity cost + Rs 4,648 markdown risk = Rs 6,027
RECOMMENDED: TRANSFER at Rs 805"
DAV-02,MobiMart MCC B Block,F14,Vivo X210,flagship,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average,0.0,0.3333333333333333,57882,0.27,15628.140000000001,6.0,0.2,BLR-04,516.1781917808219,1202.1646153846154,4051.74,5253.904615384616,TRANSFER,516.1781917808219,"MobiMart MCC B Block, Vivo X210, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; no successor within four weeks):
- Markdown (27%): Rs 15,628 margin lost
- Transfer: Rs 516; Transfer target MobiMart Whitefield at Rs 402/unit plus 4-day holding cost.
- Hold: Rs 1,202 opportunity cost + Rs 4,052 markdown risk = Rs 5,254
RECOMMENDED: TRANSFER at Rs 516"
BLR-04,MobiMart Whitefield,B03,Redmi A5,budget,confirmed,3,past expected lifecycle,0.0,0.0,22203,0.28500000000000003,6327.8550000000005,6.0,0.2,UDU-01,1849.797698630137,461.1392307692308,1554.21,2015.3492307692309,TRANSFER,1849.797698630137,"MobiMart Whitefield, Redmi A5, 3 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 6,328 margin lost
- Transfer: Rs 1,850; Transfer target MobiMart Udupi Main Road at Rs 602/unit plus 4-day holding cost.
- Hold: Rs 461 opportunity cost + Rs 1,554 markdown risk = Rs 2,015
RECOMMENDED: TRANSFER at Rs 1,850"
DAV-02,MobiMart MCC B Block,M05,Vivo V50e,mid,confirmed,1,past expected lifecycle,0.0,0.0,26834,0.28500000000000003,7647.6900000000005,6.0,0.2,BLR-08,757.9328219178083,557.3215384615385,1878.38,2435.701538461539,TRANSFER,757.9328219178083,"MobiMart MCC B Block, Vivo V50e, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 7,648 margin lost
- Transfer: Rs 758; Transfer target MobiMart Electronic City at Rs 705/unit plus 4-day holding cost.
- Hold: Rs 557 opportunity cost + Rs 1,878 markdown risk = Rs 2,436
RECOMMENDED: TRANSFER at Rs 758"
BLR-04,MobiMart Whitefield,B15,Moto G16 Play,budget,confirmed,2,past peak with declining store trend,1.5,1.6666666666666667,21176,0.21346153846153845,4520.261538461538,2.0,0.8400000000000001,UDU-01,1195.7718356164382,146.6030769230769,6225.744,6372.347076923076,TRANSFER,1195.7718356164382,"MobiMart Whitefield, Moto G16 Play, 2 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (21%): Rs 4,520 margin lost
- Transfer: Rs 1,196; Transfer target MobiMart Udupi Main Road at Rs 577/unit plus 4-day holding cost.
- Hold: Rs 147 opportunity cost + Rs 6,226 markdown risk = Rs 6,372
RECOMMENDED: TRANSFER at Rs 1,196"
BLR-08,MobiMart Electronic City,F11,Samsung Galaxy S26,flagship,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.3333333333333333,66735,0.3,20020.5,6.0,0.2,BLR-04,880.6416438356164,1386.0346153846153,4671.45,6057.484615384616,TRANSFER,880.6416438356164,"MobiMart Electronic City, Samsung Galaxy S26, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 20,020 margin lost
- Transfer: Rs 881; Transfer target MobiMart Whitefield at Rs 749/unit plus 4-day holding cost.
- Hold: Rs 1,386 opportunity cost + Rs 4,671 markdown risk = Rs 6,057
RECOMMENDED: TRANSFER at Rs 881"
HUB-02,MobiMart Gokul Road,B16,Lava Blaze Core 2,budget,confirmed,4,past peak with declining store trend,3.0,5.0,35612,0.185,6588.22,2.0,0.8400000000000001,,,246.54461538461538,10469.928,10716.472615384615,MARKDOWN,6588.22,"MobiMart Gokul Road, Lava Blaze Core 2, 4 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (18%): Rs 6,588 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 247 opportunity cost + Rs 10,470 markdown risk = Rs 10,716
RECOMMENDED: MARKDOWN at Rs 6,588"
BLR-03,MobiMart Indiranagar,B16,Lava Blaze Core 2,budget,confirmed,2,past peak with declining store trend,1.0,2.5,17806,0.185,3294.11,2.0,0.8400000000000001,UDU-01,1297.1241643835617,123.27230769230769,5234.964,5358.2363076923075,TRANSFER,1297.1241643835617,"MobiMart Indiranagar, Lava Blaze Core 2, 2 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (18%): Rs 3,294 margin lost
- Transfer: Rs 1,297; Transfer target MobiMart Udupi Main Road at Rs 631/unit plus 4-day holding cost.
- Hold: Rs 123 opportunity cost + Rs 5,235 markdown risk = Rs 5,358
RECOMMENDED: TRANSFER at Rs 1,297"
BEL-01,MobiMart Cantonment,F08,Samsung Galaxy Z Flip7,flagship,confirmed,1,past expected lifecycle,0.0,0.0,78119,0.28500000000000003,22263.915,6.0,0.2,BLR-04,480.0977534246575,1622.4715384615383,5468.33,7090.801538461538,TRANSFER,480.0977534246575,"MobiMart Cantonment, Samsung Galaxy Z Flip7, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 22,264 margin lost
- Transfer: Rs 480; Transfer target MobiMart Whitefield at Rs 326/unit plus 4-day holding cost.
- Hold: Rs 1,622 opportunity cost + Rs 5,468 markdown risk = Rs 7,091
RECOMMENDED: TRANSFER at Rs 480"
BEL-01,MobiMart Cantonment,F10,iPhone 17,flagship,confirmed,1,past expected lifecycle,0.0,0.0,66400,0.28500000000000003,18924.000000000004,6.0,0.2,BLR-04,921.9808219178083,1379.076923076923,4648.0,6027.076923076923,TRANSFER,921.9808219178083,"MobiMart Cantonment, iPhone 17, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 18,924 margin lost
- Transfer: Rs 922; Transfer target MobiMart Whitefield at Rs 791/unit plus 4-day holding cost.
- Hold: Rs 1,379 opportunity cost + Rs 4,648 markdown risk = Rs 6,027
RECOMMENDED: TRANSFER at Rs 922"
TUM-02,MobiMart SS Puram,M01,Samsung Galaxy A26,mid,confirmed,1,past expected lifecycle,0.0,0.0,20460,0.28500000000000003,5831.1,6.0,0.2,BLR-04,703.3594520547945,424.93846153846147,1432.2,1857.1384615384616,TRANSFER,703.3594520547945,"MobiMart SS Puram, Samsung Galaxy A26, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 5,831 margin lost
- Transfer: Rs 703; Transfer target MobiMart Whitefield at Rs 663/unit plus 4-day holding cost.
- Hold: Rs 425 opportunity cost + Rs 1,432 markdown risk = Rs 1,857
RECOMMENDED: TRANSFER at Rs 703"
BEL-02,MobiMart Tilakwadi,B02,Samsung Galaxy M05,budget,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.16666666666666666,8446,0.3,2533.7999999999997,6.0,0.2,,,175.41692307692307,591.22,766.636923076923,HOLD,766.636923076923,"MobiMart Tilakwadi, Samsung Galaxy M05, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 2,534 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 175 opportunity cost + Rs 591 markdown risk = Rs 767
RECOMMENDED: HOLD at Rs 767"
KOL-01,MobiMart Station Road,B03,Redmi A5,budget,confirmed,1,past expected lifecycle,0.0,0.0,7401,0.28500000000000003,2109.2850000000003,6.0,0.2,,,153.71307692307693,518.07,671.783076923077,HOLD,671.783076923077,"MobiMart Station Road, Redmi A5, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 2,109 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 154 opportunity cost + Rs 518 markdown risk = Rs 672
RECOMMENDED: HOLD at Rs 672"
BLR-06,MobiMart Rajajinagar,F08,Samsung Galaxy Z Flip7,flagship,confirmed,1,past expected lifecycle,0.0,0.0,78119,0.28500000000000003,22263.915,6.0,0.2,BLR-04,549.0977534246575,1622.4715384615383,5468.33,7090.801538461538,TRANSFER,549.0977534246575,"MobiMart Rajajinagar, Samsung Galaxy Z Flip7, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 22,264 margin lost
- Transfer: Rs 549; Transfer target MobiMart Whitefield at Rs 395/unit plus 4-day holding cost.
- Hold: Rs 1,622 opportunity cost + Rs 5,468 markdown risk = Rs 7,091
RECOMMENDED: TRANSFER at Rs 549"
MAN-01,MobiMart Court Road,B09,Realme C75x,budget,confirmed,2,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.3333333333333333,24170,0.3,7251.0,6.0,0.2,UDU-01,1443.6778082191781,501.9923076923077,1691.9,2193.892307692308,TRANSFER,1443.6778082191781,"MobiMart Court Road, Realme C75x, 2 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 7,251 margin lost
- Transfer: Rs 1,444; Transfer target MobiMart Udupi Main Road at Rs 698/unit plus 4-day holding cost.
- Hold: Rs 502 opportunity cost + Rs 1,692 markdown risk = Rs 2,194
RECOMMENDED: TRANSFER at Rs 1,444"
TUM-01,MobiMart MG Road,B11,Nokia 125 Power,budget,confirmed,1,past expected lifecycle,1.5,1.3333333333333333,7505,0.28500000000000003,2138.925,1.0,0.98,,,25.978846153846153,2574.215,2600.193846153846,MARKDOWN,2138.925,"MobiMart MG Road, Nokia 125 Power, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 2,139 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 26 opportunity cost + Rs 2,574 markdown risk = Rs 2,600
RECOMMENDED: MARKDOWN at Rs 2,139"
BLR-06,MobiMart Rajajinagar,F10,iPhone 17,flagship,confirmed,1,past expected lifecycle,0.0,0.0,66400,0.28500000000000003,18924.000000000004,6.0,0.2,BLR-04,903.9808219178083,1379.076923076923,4648.0,6027.076923076923,TRANSFER,903.9808219178083,"MobiMart Rajajinagar, iPhone 17, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 18,924 margin lost
- Transfer: Rs 904; Transfer target MobiMart Whitefield at Rs 773/unit plus 4-day holding cost.
- Hold: Rs 1,379 opportunity cost + Rs 4,648 markdown risk = Rs 6,027
RECOMMENDED: TRANSFER at Rs 904"
SHI-01,MobiMart Vidya Nagar,M06,Motorola Edge 60 Fusion,mid,confirmed,1,past peak with declining store trend; past expected lifecycle,0.5,0.6666666666666666,20129,0.3,6038.7,2.0,0.8400000000000001,MAN-01,738.7065205479452,139.35461538461539,5917.926,6057.280615384616,TRANSFER,738.7065205479452,"MobiMart Vidya Nagar, Motorola Edge 60 Fusion, 1 units at risk (past peak with declining store trend; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 6,039 margin lost
- Transfer: Rs 739; Transfer target MobiMart Court Road at Rs 699/unit plus 4-day holding cost.
- Hold: Rs 139 opportunity cost + Rs 5,918 markdown risk = Rs 6,057
RECOMMENDED: TRANSFER at Rs 739"
BLR-02,MobiMart Koramangala,B17,POCO C85,budget,confirmed,2,past peak with declining store trend; last two weeks below 40% of prior six-week average,1.0,3.0,23700,0.27,6399.0,2.0,0.8400000000000001,UDU-01,986.7506849315068,164.07692307692307,6967.800000000001,7131.876923076924,TRANSFER,986.7506849315068,"MobiMart Koramangala, POCO C85, 2 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; no successor within four weeks):
- Markdown (27%): Rs 6,399 margin lost
- Transfer: Rs 987; Transfer target MobiMart Udupi Main Road at Rs 470/unit plus 4-day holding cost.
- Hold: Rs 164 opportunity cost + Rs 6,968 markdown risk = Rs 7,132
RECOMMENDED: TRANSFER at Rs 987"
BLR-05,MobiMart Malleshwaram,F03,OnePlus 13,flagship,confirmed,1,past expected lifecycle,0.0,0.0,55530,0.28500000000000003,15826.050000000001,6.0,0.2,,,1153.3153846153846,3887.1000000000004,5040.415384615385,HOLD,5040.415384615385,"MobiMart Malleshwaram, OnePlus 13, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 15,826 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 1,153 opportunity cost + Rs 3,887 markdown risk = Rs 5,040
RECOMMENDED: HOLD at Rs 5,040"
MAN-01,MobiMart Court Road,B13,Redmi A6,budget,confirmed,1,past peak with declining store trend,1.0,1.3333333333333333,8504,0.255,2168.52,1.0,0.98,UDU-01,769.7750136986301,29.436923076923076,2916.8719999999994,2946.3089230769224,TRANSFER,769.7750136986301,"MobiMart Court Road, Redmi A6, 1 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (26%): Rs 2,169 margin lost
- Transfer: Rs 770; Transfer target MobiMart Udupi Main Road at Rs 753/unit plus 4-day holding cost.
- Hold: Rs 29 opportunity cost + Rs 2,917 markdown risk = Rs 2,946
RECOMMENDED: TRANSFER at Rs 770"
SHI-01,MobiMart Vidya Nagar,B16,Lava Blaze Core 2,budget,confirmed,3,past peak with declining store trend,2.0,4.666666666666667,26709,0.185,4941.165,2.0,0.8400000000000001,,,184.90846153846152,7852.446000000001,8037.354461538463,MARKDOWN,4941.165,"MobiMart Vidya Nagar, Lava Blaze Core 2, 3 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (18%): Rs 4,941 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 185 opportunity cost + Rs 7,852 markdown risk = Rs 8,037
RECOMMENDED: MARKDOWN at Rs 4,941"
KOL-01,MobiMart Station Road,B16,Lava Blaze Core 2,budget,confirmed,3,past peak with declining store trend,3.0,4.333333333333333,26709,0.185,4941.165,1.0,0.98,,,92.45423076923076,9161.187,9253.64123076923,MARKDOWN,4941.165,"MobiMart Station Road, Lava Blaze Core 2, 3 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (18%): Rs 4,941 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 92 opportunity cost + Rs 9,161 markdown risk = Rs 9,254
RECOMMENDED: MARKDOWN at Rs 4,941"
HOS-01,MobiMart Hosur Road,B17,POCO C85,budget,confirmed,3,past peak with declining store trend,2.5,4.666666666666667,35550,0.1673076923076923,5947.788461538461,2.0,0.8400000000000001,,,246.1153846153846,10451.7,10697.815384615385,MARKDOWN,5947.788461538461,"MobiMart Hosur Road, POCO C85, 3 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (17%): Rs 5,948 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 246 opportunity cost + Rs 10,452 markdown risk = Rs 10,698
RECOMMENDED: MARKDOWN at Rs 5,948"
HOS-01,MobiMart Hosur Road,M05,Vivo V50e,mid,confirmed,1,past expected lifecycle,0.0,0.0,26834,0.28500000000000003,7647.6900000000005,6.0,0.2,BLR-08,739.9328219178083,557.3215384615385,1878.38,2435.701538461539,TRANSFER,739.9328219178083,"MobiMart Hosur Road, Vivo V50e, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 7,648 margin lost
- Transfer: Rs 740; Transfer target MobiMart Electronic City at Rs 687/unit plus 4-day holding cost.
- Hold: Rs 557 opportunity cost + Rs 1,878 markdown risk = Rs 2,436
RECOMMENDED: TRANSFER at Rs 740"
MYS-01,MobiMart Devaraja Mohalla,F08,Samsung Galaxy Z Flip7,flagship,confirmed,1,past expected lifecycle,0.0,0.0,78119,0.28500000000000003,22263.915,6.0,0.2,BLR-04,748.0977534246575,1622.4715384615383,5468.33,7090.801538461538,TRANSFER,748.0977534246575,"MobiMart Devaraja Mohalla, Samsung Galaxy Z Flip7, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 22,264 margin lost
- Transfer: Rs 748; Transfer target MobiMart Whitefield at Rs 594/unit plus 4-day holding cost.
- Hold: Rs 1,622 opportunity cost + Rs 5,468 markdown risk = Rs 7,091
RECOMMENDED: TRANSFER at Rs 748"
MYS-02,MobiMart Kuvempunagar,B02,Samsung Galaxy M05,budget,confirmed,1,past expected lifecycle,0.0,0.0,8446,0.28500000000000003,2407.11,6.0,0.2,,,175.41692307692307,591.22,766.636923076923,HOLD,766.636923076923,"MobiMart Kuvempunagar, Samsung Galaxy M05, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 2,407 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 175 opportunity cost + Rs 591 markdown risk = Rs 767
RECOMMENDED: HOLD at Rs 767"
UDU-01,MobiMart Udupi Main Road,M09,Samsung Galaxy A36,mid,confirmed,1,past expected lifecycle,0.5,0.3333333333333333,28135,0.28500000000000003,8018.475000000001,2.0,0.8400000000000001,BLR-04,495.4991780821918,194.78076923076924,8271.69,8466.47076923077,TRANSFER,495.4991780821918,"MobiMart Udupi Main Road, Samsung Galaxy A36, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 8,018 margin lost
- Transfer: Rs 495; Transfer target MobiMart Whitefield at Rs 440/unit plus 4-day holding cost.
- Hold: Rs 195 opportunity cost + Rs 8,272 markdown risk = Rs 8,466
RECOMMENDED: TRANSFER at Rs 495"
MYS-01,MobiMart Devaraja Mohalla,F10,iPhone 17,flagship,confirmed,1,past expected lifecycle,0.0,0.0,66400,0.28500000000000003,18924.000000000004,6.0,0.2,BLR-04,520.9808219178083,1379.076923076923,4648.0,6027.076923076923,TRANSFER,520.9808219178083,"MobiMart Devaraja Mohalla, iPhone 17, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 18,924 margin lost
- Transfer: Rs 521; Transfer target MobiMart Whitefield at Rs 390/unit plus 4-day holding cost.
- Hold: Rs 1,379 opportunity cost + Rs 4,648 markdown risk = Rs 6,027
RECOMMENDED: TRANSFER at Rs 521"
DAV-01,MobiMart PJ Extension,M11,Samsung Galaxy A27,mid,confirmed,1,past expected lifecycle,1.0,0.6666666666666666,20687,0.28500000000000003,5895.795000000001,1.0,0.98,,,71.60884615384614,7095.641,7167.249846153846,MARKDOWN,5895.795000000001,"MobiMart PJ Extension, Samsung Galaxy A27, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 5,896 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 72 opportunity cost + Rs 7,096 markdown risk = Rs 7,167
RECOMMENDED: MARKDOWN at Rs 5,896"
KAL-01,MobiMart KCD Road,B02,Samsung Galaxy M05,budget,confirmed,1,past expected lifecycle,0.0,0.0,8446,0.28500000000000003,2407.11,6.0,0.2,,,175.41692307692307,591.22,766.636923076923,HOLD,766.636923076923,"MobiMart KCD Road, Samsung Galaxy M05, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 2,407 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 175 opportunity cost + Rs 591 markdown risk = Rs 767
RECOMMENDED: HOLD at Rs 767"
